Maquina,Rodada,Date,Time,Origem_Arquivo,Relógios núcleo (avg) [MHz],Relógios efetivos núcleo (avg) [MHz],Uso total da CPU [%],Carga do núcleo da GPU [%],CPU Inteira [°C],CPU Inteira [°C].1,Núcleo máximo [°C],Estrangulamento térmico do núcleo (avg) [Yes/Não],Distância do núcleo para TjMAX (avg) [°C],Potência total da CPU [W],IA: Package-Level RAPL/PBM PL1 [Yes/Não],IA: Package-Level RAPL/PBM PL2 PL3 [Yes/Não],Limite de desempenho - Térmico [Yes/Não],Relógio da memória [MHz],Taxa de leituras [MB/s],Taxa de gravações [MB/s],Potência das linhas GPU (avg) [W],GPU Clock [MHz].1,GPU Clock [MHz],Limite térmico da GPU [°C]
Máquina F,16,29.6.2026,12:15:24.101,maqF_rodada_16.CSV,4460.5,1708.0,37.9,6.0,63,56,63,Não,43,72.76,Não,Não,Não,1596.1,0.0,0.008,9.204,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:25.096,maqF_rodada_16.CSV,4546.0,2256.0,47.1,8.0,43,41,42,Não,59,92.238,Não,Não,Não,1596.1,0.0,0.02,9.242,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:26.094,maqF_rodada_16.CSV,4225.4,85.0,1.9,5.0,42,42,42,Não,62,17.867,Não,Não,Não,1596.1,0.0,0.004,9.287,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:27.091,maqF_rodada_16.CSV,4546.0,85.3,1.9,2.0,38,39,38,Não,63,18.25,Não,Não,Não,1596.1,0.0,0.0,9.191,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:28.091,maqF_rodada_16.CSV,4225.4,90.8,2.3,6.0,39,39,41,Não,62,19.828,Não,Não,Não,1596.1,0.0,0.012,9.247,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:29.095,maqF_rodada_16.CSV,4546.0,101.0,3.4,3.0,38,38,41,Não,62,17.139,Não,Não,Não,1596.1,0.0,0.008,9.291,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:30.091,maqF_rodada_16.CSV,4546.0,697.3,15.2,6.0,53,60,63,Não,53,40.66,Não,Não,Não,1596.1,0.0,0.208,9.286,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:31.088,maqF_rodada_16.CSV,4546.0,1721.6,34.3,6.0,41,43,42,Não,61,84.046,Não,Não,Não,1596.1,0.0,0.0,9.33,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:32.084,maqF_rodada_16.CSV,4546.0,82.6,2.9,1.0,39,38,42,Não,62,16.756,Não,Não,Não,1596.1,0.0,0.008,9.27,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:33.101,maqF_rodada_16.CSV,4546.0,86.9,2.4,3.0,38,38,41,Não,62,18.754,Não,Não,Não,1596.1,0.0,0.004,9.318,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:34.096,maqF_rodada_16.CSV,4546.0,87.3,1.4,5.0,37,38,41,Não,63,18.543,Não,Não,Não,1596.1,0.0,0.0,9.265,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:35.094,maqF_rodada_16.CSV,4225.4,115.6,3.3,2.0,39,39,42,Não,62,18.543,Não,Não,Não,1596.1,0.0,0.101,9.274,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:36.096,maqF_rodada_16.CSV,4524.6,357.5,8.5,6.0,54,39,54,Não,51,19.549,Não,Não,Não,1596.1,0.0,0.008,9.192,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:37.087,maqF_rodada_16.CSV,4546.0,1770.0,36.9,6.0,44,62,43,Não,60,29.295,Não,Não,Não,1596.1,0.0,0.004,9.278,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:38.085,maqF_rodada_16.CSV,4546.0,85.6,2.6,0.0,38,40,39,Não,63,69.966,Não,Não,Não,1596.1,0.0,0.0,9.203,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:39.086,maqF_rodada_16.CSV,4546.0,86.8,2.3,4.0,38,39,38,Não,63,19.499,Não,Não,Não,1596.1,0.0,0.008,9.199,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:40.097,maqF_rodada_16.CSV,4225.4,235.4,4.6,3.0,40,39,39,Não,62,19.517,Não,Não,Não,1596.1,0.0,0.194,9.202,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:41.098,maqF_rodada_16.CSV,4546.0,129.1,2.7,3.0,39,41,40,Não,63,26.494,Não,Não,Não,1596.1,0.0,0.521,9.226,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:42.099,maqF_rodada_16.CSV,4546.0,216.0,5.4,4.0,55,40,51,Não,61,19.286,Não,Não,Não,1596.1,0.0,0.0,9.208,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:43.097,maqF_rodada_16.CSV,4546.0,982.7,19.5,3.0,39,53,40,Não,62,25.553,Não,Não,Não,1596.1,0.0,0.032,9.238,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:44.095,maqF_rodada_16.CSV,4546.0,88.2,1.9,4.0,38,42,39,Não,63,50.8,Não,Não,Não,1596.1,0.0,0.004,9.25,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:45.092,maqF_rodada_16.CSV,4546.0,88.4,2.6,5.0,39,39,38,Não,64,18.929,Não,Não,Não,1596.1,0.0,0.126,9.237,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:46.090,maqF_rodada_16.CSV,4546.0,88.0,2.0,3.0,38,38,39,Não,63,18.1,Não,Não,Não,1596.1,0.0,0.0,9.215,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:47.088,maqF_rodada_16.CSV,4546.0,87.1,2.1,5.0,39,38,37,Não,64,16.194,Não,Não,Não,1596.1,0.0,0.258,9.181,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:48.090,maqF_rodada_16.CSV,4546.0,87.1,2.1,6.0,39,38,37,Não,64,17.603,Não,Não,Não,1596.1,0.0,0.258,9.234,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:49.100,maqF_rodada_16.CSV,4546.0,675.9,15.8,4.0,39,59,41,Não,62,74.259,Não,Não,Não,1596.1,0.0,0.004,9.195,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:50.101,maqF_rodada_16.CSV,4546.0,91.1,2.5,5.0,38,39,38,Não,63,37.506,Não,Não,Não,1596.1,0.0,0.094,9.239,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:51.101,maqF_rodada_16.CSV,4546.0,90.5,1.8,6.0,39,39,39,Não,63,17.027,Não,Não,Não,1596.1,0.0,0.008,9.216,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:52.117,maqF_rodada_16.CSV,4546.0,84.0,1.8,3.0,38,38,45,Não,63,17.923,Não,Não,Não,1596.1,0.0,0.008,9.252,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:53.116,maqF_rodada_16.CSV,4546.0,90.0,2.1,5.0,42,38,44,Não,63,16.382,Não,Não,Não,1596.1,0.0,0.0,9.225,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:54.117,maqF_rodada_16.CSV,4546.0,92.9,2.5,5.0,38,39,41,Não,63,16.605,Não,Não,Não,1596.1,0.0,0.004,9.198,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:15:55.120,maqF_rodada_16.CSV,4546.0,544.4,11.7,44.0,56,38,58,Não,49,17.832,Não,Não,Não,1596.1,0.0,0.951,10.461,0.0,247.0,83.0
Máquina F,16,29.6.2026,12:15:56.122,maqF_rodada_16.CSV,4546.0,539.9,11.1,23.0,46,49,46,Não,60,45.936,Não,Não,Não,1596.1,0.213,0.518,13.426,0.0,1777.0,83.0
Máquina F,16,29.6.2026,12:15:57.130,maqF_rodada_16.CSV,4546.0,241.8,6.0,6.0,53,42,53,Não,56,46.991,Não,Não,Não,1596.1,0.0,0.267,12.465,0.0,1777.0,83.0
Máquina F,16,29.6.2026,12:15:58.129,maqF_rodada_16.CSV,4546.0,153.3,2.6,1.0,39,40,46,Não,62,28.98,Não,Não,Não,1596.1,0.016,0.717,12.472,0.0,1777.0,83.0
Máquina F,16,29.6.2026,12:15:59.132,maqF_rodada_16.CSV,4225.4,91.8,2.4,2.0,38,41,47,Não,62,24.13,Não,Não,Não,1596.1,0.016,0.675,8.933,0.0,427.0,83.0
Máquina F,16,29.6.2026,12:16:0.139,maqF_rodada_16.CSV,4546.0,92.6,4.2,2.0,39,38,42,Não,63,18.917,Não,Não,Não,1596.1,0.0,0.304,8.896,0.0,270.0,83.0
Máquina F,16,29.6.2026,12:16:1.139,maqF_rodada_16.CSV,4546.0,84.4,1.9,3.0,39,42,43,Não,63,16.441,Não,Não,Não,1596.1,0.0,0.016,8.846,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:2.143,maqF_rodada_16.CSV,4546.0,81.1,3.1,2.0,38,39,39,Não,64,17.027,Não,Não,Não,1596.1,0.0,0.061,8.822,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:3.143,maqF_rodada_16.CSV,4546.0,86.9,2.1,2.0,38,38,39,Não,63,16.26,Não,Não,Não,1596.1,0.0,0.057,8.798,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:4.142,maqF_rodada_16.CSV,4546.0,83.2,3.9,2.0,38,38,41,Não,63,15.142,Não,Não,Não,1596.1,0.0,0.044,8.859,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:5.141,maqF_rodada_16.CSV,4225.4,120.0,4.9,1.0,38,38,41,Não,62,16.389,Não,Não,Não,1596.1,0.0,0.484,8.803,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:6.142,maqF_rodada_16.CSV,4546.0,81.0,1.6,3.0,37,41,38,Não,63,17.396,Não,Não,Não,1596.1,0.0,0.261,8.786,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:7.141,maqF_rodada_16.CSV,4546.0,80.9,5.2,3.0,45,38,45,Não,63,16.32,Não,Não,Não,1596.1,0.0,0.036,8.788,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:8.146,maqF_rodada_16.CSV,4546.0,83.2,3.7,3.0,38,37,38,Não,64,16.666,Não,Não,Não,1596.1,0.0,0.008,8.866,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:9.145,maqF_rodada_16.CSV,4546.0,81.5,2.5,2.0,38,38,39,Não,64,16.017,Não,Não,Não,1596.1,0.0,0.0,8.835,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:10.144,maqF_rodada_16.CSV,4546.0,85.9,1.8,3.0,38,37,42,Não,63,15.475,Não,Não,Não,1596.1,0.0,0.144,8.872,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:11.143,maqF_rodada_16.CSV,4546.0,86.3,2.9,3.0,37,38,37,Não,64,16.834,Não,Não,Não,1596.1,0.0,0.004,8.821,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:12.145,maqF_rodada_16.CSV,4546.0,81.5,4.5,3.0,37,41,37,Não,64,16.361,Não,Não,Não,1596.1,0.0,0.0,8.88,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:13.144,maqF_rodada_16.CSV,4546.0,80.9,2.9,3.0,38,37,38,Não,64,16.857,Não,Não,Não,1596.1,0.0,0.024,8.906,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:14.145,maqF_rodada_16.CSV,4546.0,100.6,3.5,2.0,38,38,37,Não,64,16.303,Não,Não,Não,1596.1,0.0,0.036,8.886,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:15.138,maqF_rodada_16.CSV,4546.0,100.6,3.5,0.0,38,38,37,Não,64,17.545,Não,Não,Não,1596.1,0.0,0.036,8.868,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:16.139,maqF_rodada_16.CSV,4546.0,116.6,2.8,0.0,37,38,44,Não,63,18.648,Não,Não,Não,1596.1,0.0,0.18,8.81,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:17.140,maqF_rodada_16.CSV,4225.4,121.5,5.9,0.0,38,38,50,Não,61,18.966,Não,Não,Não,1596.1,0.0,0.195,8.788,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:18.137,maqF_rodada_16.CSV,4546.0,95.1,3.3,0.0,54,38,53,Não,60,17.138,Não,Não,Não,1596.1,0.0,0.13,8.809,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:19.138,maqF_rodada_16.CSV,4546.0,85.8,1.3,0.0,51,43,51,Não,62,16.827,Não,Não,Não,1596.1,0.0,0.115,8.788,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:20.134,maqF_rodada_16.CSV,4546.0,99.8,3.0,0.0,38,38,38,Não,64,16.771,Não,Não,Não,1596.1,0.0,0.076,8.813,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:21.133,maqF_rodada_16.CSV,4546.0,100.2,8.0,0.0,38,40,37,Não,64,17.971,Não,Não,Não,1596.1,0.0,0.185,8.767,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:22.147,maqF_rodada_16.CSV,4546.0,81.9,2.1,0.0,38,38,37,Não,64,15.948,Não,Não,Não,1596.1,0.0,0.028,8.769,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:23.145,maqF_rodada_16.CSV,4546.0,97.3,3.1,0.0,38,38,39,Não,64,19.207,Não,Não,Não,1596.1,0.0,0.068,8.815,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:24.144,maqF_rodada_16.CSV,4225.4,84.8,1.7,0.0,38,37,37,Não,64,16.708,Não,Não,Não,1596.1,0.0,0.036,8.823,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:25.143,maqF_rodada_16.CSV,4546.0,98.7,2.2,0.0,37,38,39,Não,64,17.54,Não,Não,Não,1596.1,0.0,0.028,8.819,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:26.143,maqF_rodada_16.CSV,4546.0,84.8,2.8,0.0,37,37,38,Não,64,16.895,Não,Não,Não,1596.1,0.0,0.375,8.845,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:27.141,maqF_rodada_16.CSV,4546.0,112.9,8.0,0.0,37,38,40,Não,64,17.725,Não,Não,Não,1596.1,0.0,0.283,8.783,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:28.142,maqF_rodada_16.CSV,4546.0,86.4,2.7,0.0,39,37,38,Não,64,17.239,Não,Não,Não,1596.1,0.0,0.02,8.759,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:29.141,maqF_rodada_16.CSV,4546.0,99.0,4.7,1.0,38,38,37,Não,64,19.334,Não,Não,Não,1596.1,0.0,0.028,8.805,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:30.138,maqF_rodada_16.CSV,3904.7,133.8,3.9,1.0,38,38,43,Não,63,19.691,Não,Não,Não,1596.1,0.0,0.183,8.757,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:31.135,maqF_rodada_16.CSV,4546.0,142.1,2.6,1.0,38,39,38,Não,64,20.63,Não,Não,Não,1596.1,0.0,0.231,8.783,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:32.137,maqF_rodada_16.CSV,4546.0,117.9,3.7,1.0,40,37,38,Não,64,18.184,Não,Não,Não,1596.1,0.0,0.158,8.776,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:33.137,maqF_rodada_16.CSV,4546.0,97.7,2.0,1.0,38,38,38,Não,63,17.492,Não,Não,Não,1596.1,0.0,0.187,8.767,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:34.150,maqF_rodada_16.CSV,4546.0,100.0,2.0,1.0,38,42,37,Não,64,19.141,Não,Não,Não,1596.1,0.0,0.068,8.803,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:35.148,maqF_rodada_16.CSV,4546.0,103.7,6.8,1.0,40,37,41,Não,63,17.862,Não,Não,Não,1596.1,0.0,0.136,8.828,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:36.148,maqF_rodada_16.CSV,4546.0,135.0,2.8,1.0,38,45,38,Não,64,21.198,Não,Não,Não,1596.1,0.0,0.06,8.806,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:37.163,maqF_rodada_16.CSV,4196.9,98.9,2.3,1.0,38,47,37,Não,64,18.169,Não,Não,Não,1596.1,0.0,0.069,8.795,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:38.160,maqF_rodada_16.CSV,4546.0,99.8,2.4,1.0,39,38,39,Não,64,18.261,Não,Não,Não,1596.1,0.0,0.096,8.788,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:39.162,maqF_rodada_16.CSV,4546.0,85.3,4.7,1.0,38,38,40,Não,62,16.308,Não,Não,Não,1596.1,0.0,0.024,8.829,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:40.160,maqF_rodada_16.CSV,4546.0,115.2,2.5,1.0,38,37,37,Não,64,19.152,Não,Não,Não,1596.1,0.0,0.189,8.801,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:41.162,maqF_rodada_16.CSV,4546.0,131.6,3.8,1.0,39,51,39,Não,63,19.241,Não,Não,Não,1596.1,11.354,0.235,8.75,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:42.162,maqF_rodada_16.CSV,4225.4,166.5,4.1,0.0,41,38,41,Não,64,21.663,Não,Não,Não,1596.1,79.944,0.829,8.787,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:43.161,maqF_rodada_16.CSV,4546.0,287.5,10.5,0.0,49,49,49,Não,58,28.413,Não,Não,Não,1596.1,58.199,0.103,8.822,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:44.156,maqF_rodada_16.CSV,4546.0,420.8,11.5,0.0,40,39,39,Não,62,41.206,Não,Não,Não,1596.1,0.648,0.174,8.867,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:45.153,maqF_rodada_16.CSV,4546.0,186.5,4.6,0.0,55,38,55,Não,62,24.681,Não,Não,Não,1596.1,17.182,0.187,8.894,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:46.168,maqF_rodada_16.CSV,4546.0,158.9,4.7,0.0,49,38,49,Não,62,21.175,Não,Não,Não,1596.1,13.8,0.109,8.902,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:47.165,maqF_rodada_16.CSV,4546.0,197.9,5.1,0.0,49,49,49,Não,61,22.266,Não,Não,Não,1596.1,12.191,0.118,8.841,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:48.178,maqF_rodada_16.CSV,4546.0,262.4,7.7,0.0,44,38,47,Não,62,31.994,Não,Não,Não,1596.1,0.15,25.436,8.85,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:49.172,maqF_rodada_16.CSV,4546.0,114.4,2.5,0.0,38,40,38,Não,64,20.483,Não,Não,Não,1596.1,35.21,39.193,8.805,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:50.170,maqF_rodada_16.CSV,4546.0,170.1,3.6,0.0,38,44,37,Não,64,23.775,Não,Não,Não,1596.1,36.862,89.922,8.897,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:51.180,maqF_rodada_16.CSV,4546.0,267.3,5.1,0.0,51,43,51,Não,61,28.517,Não,Não,Não,1596.1,0.0,81.477,8.844,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:52.194,maqF_rodada_16.CSV,4546.0,337.0,11.1,0.0,50,39,49,Não,59,32.804,Não,Não,Não,1596.1,0.256,12.561,8.839,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:53.192,maqF_rodada_16.CSV,4546.0,174.8,6.9,0.0,38,49,38,Não,63,24.96,Não,Não,Não,1596.1,0.683,198.654,8.851,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:54.195,maqF_rodada_16.CSV,4546.0,160.2,4.4,0.0,43,39,43,Não,63,20.824,Não,Não,Não,1596.1,2.147,1.55,8.838,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:55.191,maqF_rodada_16.CSV,4546.0,118.0,2.1,0.0,38,38,38,Não,64,19.981,Não,Não,Não,1596.1,0.355,0.298,8.838,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:56.188,maqF_rodada_16.CSV,4196.9,166.8,8.5,0.0,38,41,38,Não,64,25.078,Não,Não,Não,1596.1,0.311,3.033,8.874,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:57.186,maqF_rodada_16.CSV,4546.0,82.4,2.4,0.0,38,40,37,Não,64,17.602,Não,Não,Não,1596.1,0.032,0.44,8.865,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:58.182,maqF_rodada_16.CSV,4546.0,115.3,5.8,0.0,45,38,45,Não,61,18.57,Não,Não,Não,1596.1,0.401,1.004,8.844,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:16:59.183,maqF_rodada_16.CSV,4546.0,117.0,1.9,0.0,38,38,37,Não,64,19.799,Não,Não,Não,1596.1,0.39,0.935,8.826,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:0.185,maqF_rodada_16.CSV,4546.0,84.6,2.3,0.0,37,38,37,Não,64,17.661,Não,Não,Não,1596.1,0.195,0.718,8.84,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:1.181,maqF_rodada_16.CSV,4546.0,105.1,4.2,0.0,37,40,38,Não,64,18.787,Não,Não,Não,1596.1,0.0,0.506,8.846,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:2.182,maqF_rodada_16.CSV,4546.0,122.7,3.8,0.0,38,42,38,Não,63,19.641,Não,Não,Não,1596.1,0.064,0.682,8.803,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:3.180,maqF_rodada_16.CSV,4546.0,121.9,5.2,0.0,37,38,37,Não,64,18.658,Não,Não,Não,1596.1,0.0,0.58,8.852,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:4.183,maqF_rodada_16.CSV,4546.0,87.5,1.9,0.0,38,37,37,Não,64,18.621,Não,Não,Não,1596.1,0.0,0.399,8.895,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:5.197,maqF_rodada_16.CSV,4546.0,85.9,2.0,0.0,38,42,37,Não,64,17.273,Não,Não,Não,1596.1,0.0,0.434,8.86,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:6.211,maqF_rodada_16.CSV,4546.0,154.1,5.3,0.0,38,38,38,Não,63,21.186,Não,Não,Não,1596.1,0.016,1.175,8.811,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:7.209,maqF_rodada_16.CSV,4546.0,109.8,3.7,0.0,38,38,39,Não,64,20.18,Não,Não,Não,1596.1,0.0,0.343,8.811,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:8.212,maqF_rodada_16.CSV,4546.0,86.6,4.6,0.0,38,38,37,Não,64,18.107,Não,Não,Não,1596.1,0.016,0.42,8.824,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:9.224,maqF_rodada_16.CSV,4546.0,105.1,2.2,0.0,37,38,37,Não,64,19.139,Não,Não,Não,1596.1,0.032,0.566,8.829,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:10.241,maqF_rodada_16.CSV,4546.0,97.9,2.5,0.0,37,38,38,Não,64,18.463,Não,Não,Não,1596.1,0.0,0.383,8.794,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:11.240,maqF_rodada_16.CSV,4546.0,83.8,3.2,0.0,38,42,37,Não,64,16.227,Não,Não,Não,1596.1,0.0,0.261,8.855,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:12.239,maqF_rodada_16.CSV,4546.0,117.7,2.8,0.0,39,42,39,Não,63,20.426,Não,Não,Não,1596.1,0.064,0.461,8.825,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:13.240,maqF_rodada_16.CSV,4546.0,83.3,3.5,0.0,38,43,38,Não,64,16.766,Não,Não,Não,1596.1,0.0,0.363,8.834,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:14.242,maqF_rodada_16.CSV,4546.0,103.0,2.8,0.0,37,43,38,Não,64,18.18,Não,Não,Não,1596.1,0.0,0.462,8.805,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:15.239,maqF_rodada_16.CSV,4225.4,102.9,1.7,1.0,37,42,37,Não,64,17.032,Não,Não,Não,1596.1,0.0,0.318,8.804,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:16.239,maqF_rodada_16.CSV,4546.0,84.7,5.2,1.0,37,41,37,Não,64,16.837,Não,Não,Não,1596.1,0.0,0.368,8.818,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:17.253,maqF_rodada_16.CSV,4225.4,102.7,1.9,1.0,38,42,37,Não,64,17.194,Não,Não,Não,1596.1,0.016,0.369,8.816,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:18.255,maqF_rodada_16.CSV,4546.0,118.1,3.4,1.0,38,44,44,Não,63,20.271,Não,Não,Não,1596.1,0.0,0.405,8.827,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:19.253,maqF_rodada_16.CSV,4546.0,84.9,1.5,1.0,37,38,37,Não,64,16.444,Não,Não,Não,1596.1,0.0,0.327,8.845,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:20.256,maqF_rodada_16.CSV,4546.0,87.4,1.9,1.0,37,38,37,Não,64,16.953,Não,Não,Não,1596.1,0.0,0.325,8.829,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:21.269,maqF_rodada_16.CSV,4546.0,86.6,2.4,1.0,37,39,37,Não,64,17.004,Não,Não,Não,1596.1,0.0,0.138,8.832,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:22.269,maqF_rodada_16.CSV,4546.0,138.9,2.7,1.0,38,38,37,Não,64,19.484,Não,Não,Não,1596.1,0.0,0.42,8.843,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:23.270,maqF_rodada_16.CSV,4546.0,88.5,3.6,1.0,37,38,37,Não,64,17.91,Não,Não,Não,1596.1,0.082,1.599,8.831,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:24.270,maqF_rodada_16.CSV,4546.0,88.6,1.5,1.0,37,38,38,Não,64,16.367,Não,Não,Não,1596.1,0.0,0.266,8.817,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:25.271,maqF_rodada_16.CSV,4546.0,86.3,1.9,1.0,38,38,40,Não,63,15.719,Não,Não,Não,1596.1,0.0,0.228,8.848,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:26.272,maqF_rodada_16.CSV,4546.0,102.3,2.4,1.0,37,37,40,Não,63,18.213,Não,Não,Não,1596.1,0.0,0.483,8.845,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:27.277,maqF_rodada_16.CSV,4546.0,102.6,3.1,0.0,37,37,38,Não,64,17.753,Não,Não,Não,1596.1,0.0,0.524,8.814,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:28.272,maqF_rodada_16.CSV,4546.0,83.7,2.0,0.0,37,37,40,Não,64,16.823,Não,Não,Não,1596.1,0.0,0.168,8.834,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:29.290,maqF_rodada_16.CSV,4546.0,81.2,1.5,0.0,38,45,37,Não,64,18.066,Não,Não,Não,1596.1,0.098,0.337,8.913,0.0,210.0,83.0
Máquina F,16,29.6.2026,12:17:30.294,maqF_rodada_16.CSV,4546.0,99.9,4.8,0.0,38,40,40,Não,64,19.009,Não,Não,Não,1596.1,0.195,0.627,8.912,0.0,210.0,83.0
